movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
16723,False,1,84782,Directing,Francine McDougall,Francine McDougall,1.4,/lPhr15uylGQ0PzV6kmONbSlKaTV.jpg,52fe46e89251416c7508776f,Directing,Director
16725,False,2,55189,Directing,Bruce McDonald,Bruce McDonald,2.489,/eMYYaExetcCHcDV4zNOIgkyLFIu.jpg,52fe46e89251416c7508779f,Directing,Director
16727,False,1,6495,Directing,Mira Nair,Mira Nair,2.706,/akMribCjVT9bSUGlrbS5hRPhUzc.jpg,52fe46e89251416c75087803,Directing,Director
16730,False,2,584166,Directing,Ra'anan Alexandrowicz,Ra'anan Alexandrowicz,0.6,,52fe46e89251416c7508786b,Directing,Director
16731,False,0,584188,Directing,Joseph Pitchhadze,Joseph Pitchhadze,0.6,,52fe46e89251416c750878a5,Directing,Director
16759,False,2,7832,Directing,Oliver Hirschbiegel,Oliver Hirschbiegel,1.646,/6BcZ54IsaNJ5wBqwV7cVTG0QwCb.jpg,52fe46e89251416c750878f1,Directing,Director
16761,False,2,80739,Directing,Rodolfo Riva Palacio Alatriste,Rodolfo Riva Palacio Alatriste,0.6,/3l2GOj0Bgh8EyIWqhQ2tJftOoQr.jpg,52fe46e99251416c75087945,Directing,Director
16761,False,2,80740,Directing,Gabriel Riva Palacio Alatriste,Gabriel Riva Palacio Alatriste,4.626,/8ZydxnfCecBkjgD5iQh0QEXVHZb.jpg,52fe46e99251416c7508793f,Directing,Director
16763,False,2,65420,Directing,Louis Morneau,Louis Morneau,1.62,,52fe46e99251416c75087969,Directing,Director
16764,False,2,10051,Directing,Tobe Hooper,Tobe Hooper,4.273,/rE5TqnAvgaKjWwWZ9AsoU9KcUGU.jpg,52fe46e99251416c7508799f,Directing,Director
16765,False,0,2570346,Directing,John Dullaghan,John Dullaghan,0.6,/cF7KGn9JH8K7RphYZLkFVxdUl3f.jpg,5e7277698de0ae001557608a,Directing,Director
16766,False,2,80752,Directing,Shinji Higuchi,Shinji Higuchi,2.728,/9Z9iuUGTVL331Uf6zIxgtXhQR7p.jpg,52fe46e99251416c750879d7,Directing,Director
16768,False,0,126292,Directing,J.M. Kenny,J.M. Kenny,0.6,,52fe46e99251416c75087ad1,Directing,Director
16769,False,2,10781,Directing,Michael Apted,Michael Apted,4.392,/8ZLhPKz9CDZdbvFCIBAJMfd9IxE.jpg,52fe46e99251416c75087b13,Directing,Director
16774,False,2,56852,Directing,Tad Stones,Tad Stones,2.211,/mMIS8tPnAmNXoyDzFw3p6P7gpbE.jpg,52fe46ea9251416c75087bb3,Directing,Director
16774,False,2,90638,Directing,Phil Weinstein,Phil Weinstein,1.4,,52fe46ea9251416c75087bad,Directing,Director
16784,False,2,18281,Directing,Donald Petrie,Donald Petrie,2.724,/yQnsMLDqr5armucP5KmRPdB9gNt.jpg,52fe46eb9251416c75087fab,Directing,Director
16785,False,2,80762,Directing,Naoyuki Tomomatsu,Naoyuki Tomomatsu,1.62,/yK30U4VbRV6aNLlhU7PWDJN5vjs.jpg,52fe46ec9251416c75087fe3,Directing,Director
16791,False,0,1387618,Directing,John Stephenson,John Stephenson,0.98,,546f7cfb92514112f300272b,Directing,Director
16800,False,1,938835,Directing,Marina Zenovich,Marina Zenovich,3.743,/7NACcjaPJdQs4381vfZoKBdPx7x.jpg,52fe46ec9251416c750880f3,Directing,Director
16802,False,2,45330,Directing,Robert Kubilos,Robert Kubilos,0.749,,52fe46ec9251416c75088179,Directing,Director
16803,False,2,80878,Directing,Nikos Zapatinas,Nikos Zapatinas,0.98,/eBaB5pzUEdTL1JebT0B1ZVT5EwN.jpg,52fe46ec9251416c750881a7,Directing,Director
16804,False,2,76936,Directing,Yojiro Takita,Yojiro Takita,3.703,/85Ask7tvPJkIPtihAUyS8yyZB6J.jpg,52fe46ec9251416c750881c3,Directing,Director
16806,False,1,57434,Directing,Amy Heckerling,Amy Heckerling,4.892,/hIc3bQxLOPAcpGJ1CVFuzpzJRZ0.jpg,52fe46ed9251416c7508822b,Directing,Director
16808,False,2,65429,Directing,Kunihiko Yuyama,Kunihiko Yuyama,5.032,/m9TuHUsVZXwacadFyDIZ7BKFkrM.jpg,52fe46ed9251416c75088277,Directing,Director
16814,False,0,581169,Directing,Barry L. Young,Barry L. Young,0.6,,52fe46ed9251416c750882bf,Directing,Director
16820,False,2,29471,Directing,Richard Franklin,Richard Franklin,2.268,/6uwR8pty3q88uFgRpRFUDEewN88.jpg,52fe46ed9251416c750882ff,Directing,Director
16824,False,0,571593,Directing,Jesper Maintz Andersen,Jesper Maintz Andersen,0.6,,52fe46ee9251416c7508838d,Directing,Director
16825,False,2,21227,Directing,Sergio Martino,Sergio Martino,3.072,/wymuUvqoDWLjF9ctowGXPuBRt5K.jpg,52fe46ee9251416c750883e9,Directing,Director
16839,False,2,47634,Directing,John Strickland,John Strickland,1.331,/njZmtcbKyBEIAtsETUwZj2QN7Nc.jpg,52fe46ee9251416c75088469,Directing,Director
16841,False,2,138189,Directing,Jiří Vejdělek,Jiří Vejdělek,1.009,,52fe46ee9251416c750884a5,Directing,Director
16843,False,2,141197,Directing,Michael Bafaro,Michael Bafaro,0.612,,52fe46ee9251416c750884c7,Directing,Director
16846,False,0,80880,Directing,Pieter Christian Colson,Pieter Christian Colson,0.6,,52fe46ee9251416c750884f7,Directing,Director
16846,False,0,97903,Directing,Silvia St. Croix,Silvia St. Croix,1.642,/faE9C9eqcaLO88zaYb3669JZr57.jpg,52fe46ee9251416c75088503,Directing,Director
16847,False,2,57446,Directing,Mark Romanek,Mark Romanek,0.84,/zSuVSesA98di6X1aqfYtUyUv06l.jpg,52fe46ee9251416c7508858f,Directing,Director
16847,False,0,80887,Directing,Jonathan Rach,Jonathan Rach,0.6,,52fe46ee9251416c75088589,Directing,Director
16849,False,0,80898,Directing,Eitan Anner,Eitan Anner,0.6,,52fe46ef9251416c750885d3,Directing,Director
16850,False,2,40199,Directing,Anthony Mann,Anthony Mann,4.498,/zi0Bgi3zmzarIQB5RatAmPpwaXm.jpg,52fe46ef9251416c75088603,Directing,Director
16851,False,2,31073,Directing,Kenta Fukasaku,Kenta Fukasaku,1.4,/pDSPbVTCaypO2046mJTgaRWgk4H.jpg,52fe46ef9251416c7508864b,Directing,Director
16852,False,0,80919,Directing,Hrafn Gunnlaugsson,Hrafn Gunnlaugsson,1.214,/iQXq8q6c7CjHPzKi0TBlQMfdSgr.jpg,52fe46ef9251416c75088703,Directing,Director
16853,False,0,80919,Directing,Hrafn Gunnlaugsson,Hrafn Gunnlaugsson,1.214,/iQXq8q6c7CjHPzKi0TBlQMfdSgr.jpg,52fe46ef9251416c7508873b,Directing,Director
16855,False,0,2411643,Directing,Asbjørn Engedal,Asbjørn Engedal,0.98,,5d7e7bcdda9ef20010a02e51,Directing,Director
16855,False,0,2411644,Directing,Simon Eriksen Valvik,Simon Eriksen Valvik,0.6,,5d7e7be0da9ef20012a02dc5,Directing,Director
16857,False,2,42518,Directing,Peter Care,Peter Care,0.98,/5et8w1K3xm9BW0J1ARcqkFA1vEp.jpg,52fe46f09251416c75088803,Directing,Director
16859,False,2,608,Directing,Hayao Miyazaki,Hayao Miyazaki,11.376,/mG3cfxtA5jqDc7fpKgyzZMKoXDh.jpg,52fe46f09251416c75088967,Directing,Director
16860,False,2,80931,Directing,Tomoki Kyoda,Tomoki Kyoda,1.624,,52fe46f19251416c75088a3f,Directing,Director
16865,False,2,60220,Directing,Will Vinton,Will Vinton,2.227,/kMxgrs4XIheMJjWiCh9O3fo1SYi.jpg,52fe46f19251416c75088abd,Directing,Director
16867,False,2,42301,Directing,Damian Harris,Damian Harris,1.715,,52fe46f29251416c75088be3,Directing,Director
16869,False,2,138,Directing,Quentin Tarantino,Quentin Tarantino,20.868,/1gjcpAa99FAOWGnrUvHEXXsRs7o.jpg,5e840fabda10f00018eb3ece,Directing,Director
16871,False,2,7623,Directing,Sam Raimi,Sam Raimi,17.62,/zdYHQts9iZK0MiNT5unUR0l8v6n.jpg,52fe46f29251416c75088d6b,Directing,Director
16874,False,0,80957,Directing,Aleksi Vellis,Aleksi Vellis,0.6,,52fe46f39251416c75088ee7,Directing,Director
16875,False,2,120247,Directing,Andrew Gurland,Andrew Gurland,0.6,,52fe46f39251416c75088f19,Directing,Director
16876,False,2,43468,Directing,Guy Ferland,Guy Ferland,2.269,,52fe46f39251416c75088f57,Directing,Director
16877,False,2,30310,Directing,James Hawes,James Hawes,1.583,,52fe46f39251416c75088fdd,Directing,Director
16878,False,2,80972,Directing,Duane Crichton,Duane Crichton,0.6,,52fe46f49251416c7508905b,Directing,Director
16885,False,2,19665,Directing,John Boorman,John Boorman,3.338,/jMSpwdhkIsIGskwVE38Bdtazfy1.jpg,52fe46f49251416c7508910d,Directing,Director
16886,False,2,139245,Directing,Jan Prušinovský,Jan Prušinovský,1.176,/pHZPbRWq1OwcA6gDRev80YlDt30.jpg,5a6f55a3c3a36847e40014a6,Directing,Director
16887,False,0,234159,Directing,Vincenzo Marano,Vincenzo Marano,0.6,,52fe46f49251416c7508915b,Directing,Director
16888,False,2,68215,Directing,Reginald Hudlin,Reginald Hudlin,0.974,/6dZrDasZcNMKYHcWJ3xxla4elZi.jpg,52fe46f49251416c750891bb,Directing,Director
16891,False,2,129494,Directing,Ahmed ElBadry,Ahmed ElBadry,0.84,/gr9T3It2D7hyUFVC4hF604hdz7K.jpg,61f433aa5aadc4006c00feee,Directing,Director
16894,False,2,88441,Directing,Mansoor Khan,Mansoor Khan,1.62,/kewdOn6kXaL6Ut9SrbBDjHTi2OK.jpg,52fe46f59251416c7508927b,Directing,Director
16899,False,2,27889,Directing,Stephan Elliott,Stephan Elliott,1.96,,52fe46f59251416c750892d9,Directing,Director
16900,False,2,80992,Directing,Keith Cossrow,Keith Cossrow,0.6,,52fe46f59251416c750892eb,Directing,Director
16900,False,0,80993,Directing,Bennett Viseltear,Bennett Viseltear,0.6,,52fe46f59251416c750892f1,Directing,Director
16901,False,2,13861,Directing,Frank Pierson,Frank Pierson,2.744,/qB5v6C0gt4wa8tlxcuG90fF0Ye9.jpg,52fe46f59251416c75089359,Directing,Director
16902,False,2,4109,Directing,Michael Curtiz,Michael Curtiz,3.881,/AnxPuEsdjPTJ6uIaHY0KdgBeu7t.jpg,52fe46f59251416c750893a5,Directing,Director
16905,False,2,4109,Directing,Michael Curtiz,Michael Curtiz,3.881,/AnxPuEsdjPTJ6uIaHY0KdgBeu7t.jpg,52fe46f59251416c75089439,Directing,Director
16907,False,2,187,Directing,Tensai Okamura,Tensai Okamura,0.817,/uOu6uNXRMDZKyXY47T9WTa0cbeY.jpg,52fe46f69251416c750894d5,Directing,Director
16912,False,2,9915,Directing,Guy Hamilton,Guy Hamilton,3.283,/xXRi72ziu0jE6g3k37mxzk4E2oD.jpg,52fe46f69251416c750895cb,Directing,Director
16914,False,2,27920,Directing,Charles Frend,Charles Frend,1.62,/sCC2Z5GVAwd3fxpInSLJIOPx1d3.jpg,52fe46f69251416c750895fb,Directing,Director
16915,False,2,97617,Directing,Ryan Nicholson,Ryan Nicholson,1.564,,52fe46f69251416c75089655,Directing,Director
16916,False,2,81013,Directing,Juan Taratuto,Juan Taratuto,0.6,,52fe46f79251416c750896c7,Directing,Director
16919,False,2,84110,Directing,Sam Dunn,Sam Dunn,0.997,/g60ePsg0d858ESPEYlQFWsEQovn.jpg,52fe46f79251416c75089703,Directing,Director
16922,False,2,79387,Directing,Andrew Prowse,Andrew Prowse,1.406,,52fe46f79251416c750897bb,Directing,Director
16923,False,2,81297,Directing,Mark Atkins,Mark Atkins,1.246,,52fe46f79251416c750897ed,Directing,Director
16925,False,2,198573,Directing,Jonas Quastel,Jonas Quastel,0.84,,52fe46f79251416c75089837,Directing,Director
16926,False,2,81693,Directing,David S. Cass Sr.,David S. Cass Sr.,1.092,/tSo4s2Hb2UficxzMqU26bJhwg7i.jpg,52fe46f79251416c750898cb,Directing,Director
16928,False,2,53978,Directing,Subhash Ghai,Subhash Ghai,0.84,/qZ3DB1Lvh1WRbWPUO5qzNOHxgpn.jpg,59980f139251414159001602,Directing,Director
16929,False,2,20976,Directing,T.J. Scott,T.J. Scott,2.698,/2sDOBP18EL5qeGTRt1SUHAIfdWa.jpg,5cb6eacf0e0a266b90eeb6a5,Directing,Director
16931,False,2,18356,Directing,Stephen Herek,Stephen Herek,3.564,/ni2MxgHBvzzYj9OzHpQ3yHkar79.jpg,52fe46f89251416c750899f5,Directing,Director
16932,False,2,51116,Directing,Pierre Salvadori,Pierre Salvadori,1.62,/czK3ryuYG3ukbD3Ik58vmd1egc2.jpg,52fe46f89251416c75089a43,Directing,Director
16933,False,2,8823,Directing,Raoul Walsh,Raoul Walsh,2.338,/ufAXdt0c5Ztn2MrzfccxydYZIwX.jpg,52fe46f89251416c75089a81,Directing,Director
16934,False,2,81020,Directing,Benjamin Ross,Benjamin Ross,1.528,/aPQ5aiJXVvyseXGNAeq31F1e5Iu.jpg,52fe46f89251416c75089ac7,Directing,Director
16938,False,2,12698,Directing,Bob Clark,Bob Clark,2.091,/9T202dlMtzl1cA143aW3y6jTVXB.jpg,52fe46f99251416c75089b45,Directing,Director
16939,False,2,117147,Directing,Henry Cass,Henry Cass,1.38,,52fe46f99251416c75089bc9,Directing,Director
16941,False,2,77269,Directing,John Crowley,John Crowley,1.88,/2s24bopQ131ZTF3lrBLRFKMHPQG.jpg,52fe46f99251416c75089c05,Directing,Director
16956,False,2,1037962,Directing,Leonel Vieira,Leonel Vieira,1.114,/bqEseNomalp4aePniuGfADPwsLx.jpg,52fe46f99251416c75089c4f,Directing,Director
16958,False,2,6593,Directing,John Huston,John Huston,8.698,/5sUmPA9XjEV05lhNAypxwbnjzJ7.jpg,52fe46f99251416c75089cf9,Directing,Director
16962,False,2,80948,Directing,William Lau,William Lau,2.957,/ywRxMybgUPkM9hxuvRcYMDzaA3k.jpg,540ef120c3a3687f7e000332,Directing,Director
16972,False,2,18392,Directing,Robert Aldrich,Robert Aldrich,3.699,/AvuC16e9Yw9sFBkj6aaXFy5vSno.jpg,52fe46fa9251416c75089e55,Directing,Director
16976,False,2,81107,Directing,Toshiaki Toyoda,Toshiaki Toyoda,2.088,/sPUmgf6f5yFqDSdwotNcVyB4j2.jpg,52fe46fa9251416c75089ec1,Directing,Director
16977,False,2,11688,Directing,Jan Svěrák,Jan Svěrák,1.22,/8U998Mpjg36WHZxaLKEx34oUBvp.jpg,52fe46fa9251416c75089ee5,Directing,Director
16982,False,2,59438,Directing,Mark Joffe,Mark Joffe,0.6,,52fe46fb9251416c75089faf,Directing,Director
16983,False,2,84633,Directing,Brian Klein,Brian Klein,0.709,,52fe46fb9251416c7508a003,Directing,Director
16984,False,2,84633,Directing,Brian Klein,Brian Klein,0.709,,52fe46fb9251416c7508a01f,Directing,Director
16985,False,2,87565,Directing,Savage Steve Holland,Savage Steve Holland,3.127,/3GADF4j8wNAxPJIsipQnrd2ieTt.jpg,52fe46fb9251416c7508a043,Directing,Director
16988,False,2,190339,Directing,Ian Iqbal Rashid,Ian Iqbal Rashid,0.98,/pghMRb3fIfxD3TAeLmwS6ISsDSV.jpg,52fe46fb9251416c7508a0cf,Directing,Director
16989,False,2,81116,Directing,Eliseo Subiela,Eliseo Subiela,1.4,/yozVi3JYuQrPhLyi7CVG1KmkSLk.jpg,52fe46fb9251416c7508a0e7,Directing,Director
16990,False,2,90695,Directing,Kazuki Akane,Kazuki Akane,1.435,,52fe46fb9251416c7508a125,Directing,Director
16992,False,2,53334,Directing,Jim Sheridan,Jim Sheridan,4.182,/aWTmBt44TyUCb0t50avtFsPdTPp.jpg,52fe46fc9251416c7508a1e9,Directing,Director
16993,False,2,6593,Directing,John Huston,John Huston,8.698,/5sUmPA9XjEV05lhNAypxwbnjzJ7.jpg,52fe46fc9251416c7508a207,Directing,Director
16995,False,2,17350,Directing,Kevin Macdonald,Kevin Macdonald,2.188,/oBbbBs0yVcznPB7MkKb5m1h9jRU.jpg,52fe46fc9251416c7508a2a1,Directing,Director
16996,False,2,58552,Directing,Burr Steers,Burr Steers,1.668,/k9rAVWornL0SUIykpjd3K3IfSll.jpg,52fe46fc9251416c7508a38d,Directing,Director
16997,False,2,107181,Directing,Glen Pitre,Glen Pitre,1.96,,52fe46fd9251416c7508a40b,Directing,Director
16999,True,2,4586,Directing,Pitof,Pitof,3.674,/z7lKv1EscqXN6LjxEj45gE3D1jA.jpg,52fe46fd9251416c7508a54f,Directing,Director
17000,False,2,130895,Directing,Russell Thomas,Russell Thomas,1.4,,63a50a6fd100b6008cd2bf10,Directing,Director
17000,False,0,3842072,Directing,John Durrant,John Durrant,0.6,,63a50a49fd630000952808dc,Directing,Director
17003,False,2,53068,Directing,Ryan Fleck,Ryan Fleck,2.649,/28EMTivPGStNxDivgUP8PSpOrof.jpg,52fe46fe9251416c7508a627,Directing,Director
17003,False,1,53069,Directing,Anna Boden,Anna Boden,1.952,/i75ESF5oge5ELfBoBhcJymkvqNW.jpg,52fe46fe9251416c7508a615,Directing,Director
17004,False,2,82518,Directing,Paul Ziller,Paul Ziller,5.379,/yt8rTpN2EW9BmmxGyOZbC1ZGMgf.jpg,52fe46fe9251416c7508a67b,Directing,Director
17005,False,2,62658,Directing,Harvey Glazer,Harvey Glazer,1.03,,52fe46fe9251416c7508a6a5,Directing,Director
17007,False,2,30477,Directing,Peter Werner,Peter Werner,2.687,,52fe46fe9251416c7508a70f,Directing,Director
17008,False,2,14614,Directing,Joseph Vilsmaier,Joseph Vilsmaier,1.4,/wODSEku2wnqYiDfMKiANzX5bE2K.jpg,52fe46fe9251416c7508a74b,Directing,Director
17009,False,2,13620,Directing,William Hanna,William Hanna,7.153,/zf5WRsouQN0ozuJ4vFosXylPjaZ.jpg,52fe46fe9251416c7508a789,Directing,Director
17012,False,0,81152,Directing,Miguel Kohan,Miguel Kohan,0.6,,52fe46ff9251416c7508a85d,Directing,Director
17013,False,0,81154,Directing,Mariano Galperin,Mariano Galperin,0.6,,52fe46ff9251416c7508a86f,Directing,Director
17015,False,2,7017,Directing,Roger Michell,Roger Michell,3.585,/lZP8wowfwLZ0rIld95KSkmGQd23.jpg,52fe46ff9251416c7508a8b3,Directing,Director
17017,False,2,81161,Directing,Sebastián Pivotto,Sebastián Pivotto,0.6,/9lkHlYRGOiErmxnr0wYd2VpIWH.jpg,52fe46ff9251416c7508a903,Directing,Director
17019,False,0,1603362,Directing,María Victoria Menis,María Victoria Menis,0.6,,57a5daebc3a3682eb2004533,Directing,Director
17024,False,2,94264,Directing,Casper Andreas,Casper Andreas,2.086,/jNglHpyJ9cp3VnRm2RhYZvWAElq.jpg,53aa4d1b0e0a2646d50010c4,Directing,Director
17029,False,0,81163,Directing,David Michael O'Neill,David Michael O'Neill,0.6,,52fe47009251416c7508aa49,Directing,Director
17030,False,2,81165,Directing,Archie Mayo,Archie Mayo,2.188,/s4xz3GN0RBxQkZgDWgidXZeFq32.jpg,52fe47009251416c7508aa9f,Directing,Director
17031,False,0,87177,Directing,Will Meugniot,Will Meugniot,1.22,,53c426d2c3a3684cdf00a4c4,Directing,Director
17037,False,1,15042,Directing,Arlene Sanford,Arlene Sanford,1.48,/dHPhsNnybFnfNsWXYVPZkrZC4OF.jpg,52fe47009251416c7508ac03,Directing,Director
17038,False,2,115624,Directing,David Flores,David Flores,1.22,,534af8a40e0a2640cb00239a,Directing,Director
17040,False,2,34920,Directing,Curt Geda,Curt Geda,1.153,/i3FmABrDeEjgElr2Zc9avWjwUYV.jpg,52fe47019251416c7508ac5f,Directing,Director
17040,False,2,34921,Directing,Dan Riba,Dan Riba,1.62,/77l8avhrO1jodFBJq2lFlUHLP6A.jpg,52fe47019251416c7508ac65,Directing,Director
17040,False,0,189091,Directing,Frank Squillace,Frank Squillace,0.6,,52fe47019251416c7508ac71,Directing,Director
17041,False,2,140908,Directing,Joey Figueroa,Joey Figueroa,0.694,,52fe47019251416c7508aca7,Directing,Director
17041,False,2,140909,Directing,Zak Knutson,Zak Knutson,1.998,,52fe47019251416c7508acad,Directing,Director
17043,False,2,944713,Directing,John Stainton,John Stainton,0.98,,52fe47019251416c7508ad2d,Directing,Director
17046,False,1,58164,Directing,Annabel Jankel,Annabel Jankel,2.777,/o4dllT6wApxefELDH8sLkg2O4p5.jpg,52fe47019251416c7508add5,Directing,Director
17048,False,2,939330,Directing,Chu Yen-ping,Chu Yen-ping,2.003,/kuwtwIFDQbH1FagPPLMMweL0nl6.jpg,5caca24d0e0a26080faf5978,Directing,Director
17048,False,2,1554863,Directing,Chang Mei-chun,Chang Mei-chun,0.98,/um1xvNYPdZtATcahvtFGCbd39CT.jpg,62fec978dcf875007b04aa65,Directing,Director
17053,False,0,2652192,Directing,Phillip  hudson,Phillip  hudson,0.6,,5ecabee6d2147c0022bdc464,Directing,Director
17057,False,2,2765,Directing,Nicholas Ray,Nicholas Ray,3.581,/j86GyKBdkKzP8HMpfYp6FGVDSC8.jpg,52fe47029251416c7508aeb1,Directing,Director
17058,False,2,68,Directing,Fritz Lang,Fritz Lang,7.69,/z02YZggZD0YP7nBG5PGHZncacXm.jpg,52fe47029251416c7508af2b,Directing,Director
17059,False,0,81189,Directing,Jehangir Surti,Jehangir Surti,0.6,,52fe47029251416c7508afa3,Directing,Director
17073,False,0,1184486,Directing,Mathew Kaufman,Mathew Kaufman,0.6,,52fe47029251416c7508b025,Directing,Director
17077,False,2,27014,Directing,Jan Troell,Jan Troell,0.6,/97PdhzeptEiQ7wyG566D5BwsMM2.jpg,52fe47039251416c7508b0d7,Directing,Director
17078,False,2,110695,Directing,Majid Majidi,Majid Majidi,1.73,/634Yt2DhSMirO8lT33twitp6CtZ.jpg,52fe47039251416c7508b121,Directing,Director
17080,False,2,81210,Directing,Stephan Apelgren,Stephan Apelgren,1.385,/rWpQQ9YJpX6y1FQWuLuotj0IAoU.jpg,52fe47039251416c7508b163,Directing,Director
17081,False,2,128639,Directing,Armand Mastroianni,Armand Mastroianni,3.682,,52fe47039251416c7508b1a9,Directing,Director
17082,False,2,81220,Directing,Dante Lam,Dante Lam,3.21,/4xXjPWxN8AwUdh3yL0lp1XjTCLs.jpg,52fe47039251416c7508b1f3,Directing,Director
17083,False,2,50034,Directing,Thomas Kronthaler,Thomas Kronthaler,0.6,,5358a6260e0a26068b001abf,Directing,Director
17085,False,0,108225,Directing,"Anthony ""Pasquale"" Giordano","Anthony ""Pasquale"" Giordano",0.6,,52fe47049251416c7508b291,Directing,Director
17086,False,1,96854,Directing,Martha Fiennes,Martha Fiennes,1.096,/l8fO4wSvczPo5rKvf1ekqTHciSq.jpg,52fe47049251416c7508b2ad,Directing,Director
17094,False,2,253085,Directing,Goran Marković,Goran Marković,0.6,/1l0m79LjIr3D267RNFrJAyyiRev.jpg,52fe47049251416c7508b399,Directing,Director
17097,False,2,83048,Directing,Eric Amadio,Eric Amadio,0.98,/lkyxcgNh5OTNSJvQeNT9byGPqYL.jpg,52fe47049251416c7508b41d,Directing,Director
17099,False,2,80702,Directing,Kenji Misumi,Kenji Misumi,1.555,/Aw8ji1DkR1WgP5uv0TpL3vfuvmI.jpg,52fe47049251416c7508b455,Directing,Director
17100,False,2,81237,Directing,Chris Thomson,Chris Thomson,0.6,,52fe47059251416c7508b4d5,Directing,Director
17101,False,2,90048,Directing,Noriyuki Abe,Noriyuki Abe,1.743,/6nzuwp18s7P0Rt78uBVkzlUzaCb.jpg,52fe47059251416c7508b527,Directing,Director
17102,False,2,29662,Directing,Terence Fisher,Terence Fisher,1.671,/1yO4YiJvmvVsF8T4fSmSoBSuzFg.jpg,52fe47059251416c7508b555,Directing,Director
17108,False,2,939330,Directing,Chu Yen-ping,Chu Yen-ping,2.003,/kuwtwIFDQbH1FagPPLMMweL0nl6.jpg,541e8e35c3a3687132005c33,Directing,Director
17110,False,2,229002,Directing,Jeff Renfroe,Jeff Renfroe,0.6,,52fe47059251416c7508b635,Directing,Director
17110,False,0,1145050,Directing,Marteinn Þórsson,Marteinn Þórsson,0.6,,52fe47059251416c7508b63b,Directing,Director
17111,False,2,81251,Directing,Banjong Pisanthanakun,Banjong Pisanthanakun,1.759,/ufgmOIt4e5trszNt9ZQqXeylpVH.jpg,52fe47059251416c7508b663,Directing,Director
17111,False,2,81252,Directing,Parkpoom Wongpoom,Parkpoom Wongpoom,1.932,/u5PlykrIRKjenbXTDB2g3CngiDN.jpg,52fe47059251416c7508b669,Directing,Director
17114,False,0,1193207,Directing,Larry Jordan,Larry Jordan,1.22,,640dbccfb4224200f78fcf42,Directing,Director
17118,False,2,77846,Directing,Pierre Lamoureux,Pierre Lamoureux,1.38,,5f46ba9a8efe730034bc546c,Directing,Director
17120,False,2,40940,Directing,Gerald Thomas,Gerald Thomas,3.541,/nnpyaSGSldqI7cBYstXA08j7c8W.jpg,52fe47069251416c7508b735,Directing,Director
17124,False,2,81272,Directing,Jay Lowi,Jay Lowi,1.38,,52fe47069251416c7508b799,Directing,Director
17126,False,1,2670521,Directing,Joan Freeman,Joan Freeman,0.6,,5eddfb01b42242002093add4,Directing,Director
17127,False,2,55476,Directing,Nicholas Hytner,Nicholas Hytner,2.281,/vlwfo2dxVaq1kWaeIAFS6owRDJb.jpg,52fe47079251416c7508b843,Directing,Director
17128,False,2,81273,Directing,Yasuzo Masumura,Yasuzo Masumura,2.256,/8LvczcX9cXEpi6y8A5hJQAGJ8P1.jpg,52fe47079251416c7508b88b,Directing,Director
17129,False,2,81275,Directing,Yoshio Inoue,Yoshio Inoue,0.669,,52fe47079251416c7508b8fd,Directing,Director
17130,False,1,57691,Directing,Tamra Davis,Tamra Davis,1.488,/mo2IRqEOj7sfqJR9Ev75WLhnFXC.jpg,52fe47079251416c7508b963,Directing,Director
17131,False,2,81285,Directing,Stuart Heisler,Stuart Heisler,0.84,/kdNAwG8DWEW09m0Q4WtJnW2p4U6.jpg,52fe47079251416c7508b9e3,Directing,Director
17132,False,0,101750,Directing,Pierre De Moro,Pierre De Moro,0.6,,52fe47079251416c7508ba3b,Directing,Director
17133,False,2,15912,Directing,Stephen Gyllenhaal,Stephen Gyllenhaal,1.201,,52fe47089251416c7508ba99,Directing,Director
17134,False,2,16938,Directing,Renny Harlin,Renny Harlin,8.266,/IhXiDrZBrsLZpB5K5BmzUGkp4G.jpg,52fe47089251416c7508bad5,Directing,Director
17135,False,2,63937,Directing,Albert Pyun,Albert Pyun,3.641,/c1lkhBrHiqn5pD0Cm0zg0UU7hHF.jpg,52fe47089251416c7508bb65,Directing,Director
17136,False,2,68,Directing,Fritz Lang,Fritz Lang,7.69,/z02YZggZD0YP7nBG5PGHZncacXm.jpg,52fe47089251416c7508bbfb,Directing,Director
17138,False,0,77662,Directing,Franklin Guerrero Jr.,Franklin Guerrero Jr.,0.6,,52fe47089251416c7508bc5b,Directing,Director
17139,False,2,123150,Directing,Mike van Diem,Mike van Diem,1.214,/eLxV6TKwZIuxIEnd0HAoHyOeAF8.jpg,52fe47099251416c7508bca3,Directing,Director
17140,False,2,81322,Directing,Jeremy Kasten,Jeremy Kasten,0.84,,52fe47099251416c7508bcdd,Directing,Director
17143,False,2,18090,Directing,Axel Sand,Axel Sand,0.98,,52fe47099251416c7508bd9d,Directing,Director
17144,False,2,43439,Directing,Scott Ziehl,Scott Ziehl,1.619,,52fe47099251416c7508bdd3,Directing,Director
17153,False,2,81353,Directing,Kit Ryan,Kit Ryan,0.6,,52fe47099251416c7508be49,Directing,Director
17156,False,2,92436,Directing,Keoni Waxman,Keoni Waxman,3.06,/edSYV72Pjrki739443RPca8vWQM.jpg,5ae35e9192514149e80003a0,Directing,Director
17157,False,2,210872,Directing,David Mackay,David Mackay,1.4,/f3M1kTIRl0LaNUi6I4Omme40aRE.jpg,5988602bc3a3683719021f10,Directing,Director
